2513344446030390056,67.559814453125,120
2391348905538129692,67.156982421875,127
6903122459246005602,65.966796875,106
8608357335426359239,65.576171875,118
5728868259562568821,65.46630859375,119
467205186474409680,65.4541015625,113
944430567268022094,64.886474609375,119
7241696157681618129,64.739990234375,116
2839591948176448424,64.703369140625,110
4933825197136124372,64.141845703125,114
5838149913381225651,63.873291015625,113
2980738885772491980,63.275146484375,108
8204296696199111849,63.116455078125,121
1353983425847026388,63.07373046875,117
7307656640830241150,63.031005859375,117
8160251569826116107,62.750244140625,110
1916075489928213483,62.63427734375,115
6008490740751661252,62.48779296875,112
2700591988101077981,62.40234375,109
2590477767043202063,62.139892578125,115
418463596559821208,61.9873046875,101
3699647289865514180,61.9873046875,115
61478599570091096,61.907958984375,95
8246022314318393632,61.724853515625,110
6073325456063617353,61.21826171875,104
242368386492218260,61.090087890625,103
5714926538844434549,61.041259765625,99
3481809689903367809,60.968017578125,102
4216196304225597260,60.80322265625,103
3477317103321367251,60.68115234375,100
7036396804125139870,60.662841796875,106
5254902505318127772,60.626220703125,106
1529951759450750313,60.498046875,104
6830409969835756572,60.467529296875,109
6123460465281984157,60.38818359375,106
8127814355773334729,60.223388671875,102
3461737648310071064,60.125732421875,98
8892978473911554475,60.113525390625,104
9200519808890192460,60.052490234375,98
9121181450020127699,59.9853515625,89
4579606528752348907,59.930419921875,97
6522175375318014748,59.820556640625,87
3122415205339761953,59.674072265625,103
3508159174892957426,59.649658203125,102
6632841220305871143,59.625244140625,101
8576605487451677111,59.490966796875,110
2527969635088627457,59.4482421875,111
2089050208685180482,59.423828125,96
8556506167273005290,59.185791015625,100
3087982186351719998,59.16748046875,97
653482599290171987,59.14306640625,93
622754134076362095,59.088134765625,99
4271951274773187287,58.856201171875,91
5350752748521122197,58.7646484375,102
4891818972653717617,58.648681640625,101
5766477888543829748,58.642578125,96
8229289597475917457,58.38623046875,95
5913202350040160148,58.355712890625,94
3698247340259731128,58.038330078125,93
378225969543705064,57.977294921875,112
3654635298790047968,57.87353515625,101
6216448674744809179,57.8369140625,98
8556157226285927228,57.781982421875,95
7701357730119633543,57.464599609375,88
6005246524800585535,57.3486328125,101
8835000223016587492,57.049560546875,109
6408852150044494465,57.0068359375,100
3524072489753351182,56.939697265625,99
4855984416759937648,56.768798828125,104
5586693773703813422,56.719970703125,102
3726723618391262684,56.38427734375,95
5456274456001616000,56.201171875,102
333821591303991984,55.89599609375,94
8132794551007391989,55.89599609375,95
207197555301496175,55.694580078125,99
299275669064700737,55.126953125,91
1881733815648615715,54.96826171875,102
59861306064143687,54.89501953125,98
1646793065754014856,54.78515625,91
4676068196588010453,54.7119140625,94
5756214407012872190,54.6875,88
171614719742107168,54.437255859375,94
3923897941768784692,54.40673828125,92
258079303504519651,54.193115234375,93
1601217249261500613,54.16259765625,107
6877408686673103720,54.150390625,100
4668031517911417241,54.0771484375,89
3897086082391310317,53.973388671875,98
868218522458374735,53.948974609375,95
6185752529501150763,53.64990234375,90
7466842057212568761,53.436279296875,86
6774208846859889023,53.387451171875,90
6912517367013731884,53.33251953125,99
5021336723753152966,52.972412109375,84
5426849544890352423,52.79541015625,83
3819104590220595865,51.30615234375,78
3616918037493044302,50.68359375,86
7760484313466209860,47.265625,87
5976305787652440820,46.8017578125,88
4624449187508528729,46.4599609375,77
